,account_age_days,age,avg_basket_value,city_Białystok,city_Bydgoszcz,city_Gdańsk,city_Gdynia,city_Katowice,city_Kraków,city_Lublin,city_Poznań,city_Szczecin,city_Warszawa,city_Wrocław,city_Łódź,customer_service_contacts,days_since_last_purchase,district_type_rural,district_type_suburban,district_type_urban,gender_K,gender_M,loyalty_member,monthly_income_bracket,newsletter_subscriber_Nie,newsletter_subscriber_Nie dotyczy,newsletter_subscriber_Tak,online_ratio,product_categories_bought,purchase_count,referral_source_friend,referral_source_online_ad,referral_source_social_media,referral_source_walk_in,satisfaction_score,store_distance_km,total_spend,cluster,__target__,__split__
3609,-0.6133182222188662,0.6611542043163708,-0.7518670841519262,-0.23772602739684137,-0.2250769437478219,-0.28492774090995227,-0.30208919025831343,3.36573519080349,-0.3631709254490635,-0.22996102490913695,-0.29258372213811945,-0.2554907990938535,-0.47100657361686976,-0.2966110956732785,-0.3128530539421093,1.810261097709326,-0.27884826430156223,-0.5104169694942605,1.5180791531908662,-0.9815858842333832,-0.916575641030313,0.9165756410303131,1.3723767023593978,0.005725047807028428,1.109983234228814,-0.4245015208422601,-0.8153009990571243,0.014860531505457754,-0.7877605889689057,0.013751558742012025,-0.5434892929773337,-0.5736771513362608,1.576012221775137,-0.557819263962748,0.5884392188213002,0.7998522481796778,-0.4997308002769399,0,0,train
3157,-1.716051882316991,0.4026308131094263,-1.2468833236257215,-0.23772602739684137,-0.2250769437478219,-0.28492774090995227,-0.30208919025831343,-0.2971119067038883,-0.3631709254490635,4.34856298103178,-0.29258372213811945,-0.2554907990938535,-0.47100657361686976,-0.2966110956732785,-0.3128530539421093,1.0182967282214623,2.5497991003962444,-0.5104169694942605,-0.6587271802646717,1.0187595564100824,-0.916575641030313,0.9165756410303131,-0.7286629088651781,-0.7541796311125459,-0.9009145085824405,-0.4245015208422601,1.2265408740532335,-1.909148385481531,-0.7877605889689057,-1.2167811808241,-0.5434892929773337,1.7431407154193077,-0.6345128458925611,-0.557819263962748,-1.5918896130305018,-0.6063801147791494,-0.7811353136472219,2,1,train
1912,1.7005102090852915,-0.4591138242470557,0.012634343115344166,-0.23772602739684137,-0.2250769437478219,-0.28492774090995227,-0.30208919025831343,-0.2971119067038883,-0.3631709254490635,-0.22996102490913695,-0.29258372213811945,-0.2554907990938535,2.1231126188345484,-0.2966110956732785,-0.3128530539421093,-0.5656320107542653,-0.4950112725208269,-0.5104169694942605,-0.6587271802646717,1.0187595564100824,1.0910174296972484,-1.0910174296972481,-0.7286629088651781,0.005725047807028428,-0.9009145085824405,-0.4245015208422601,1.2265408740532335,0.6132727537179464,-0.7877605889689057,0.6290179285250681,1.839962650454101,-0.5736771513362608,-0.6345128458925611,-0.557819263962748,1.27696411309029,-0.6587050399125012,0.016076248334553424,0,0,train
508,0.7858149476744192,-2.0964286352243713,-0.8911804073025958,-0.23772602739684137,4.4429250875221085,-0.28492774090995227,-0.30208919025831343,-0.2971119067038883,-0.3631709254490635,-0.22996102490913695,-0.29258372213811945,-0.2554907990938535,-0.47100657361686976,-0.2966110956732785,-0.3128530539421093,1.0182967282214623,2.271875232685761,-0.5104169694942605,1.5180791531908662,-0.9815858842333832,-0.916575641030313,0.9165756410303131,1.3723767023593978,-1.5140843100321202,1.109983234228814,-0.4245015208422601,-0.8153009990571243,0.23453084092523183,-0.7877605889689057,-0.9091479959325721,1.839962650454101,-0.5736771513362608,-0.6345128458925611,-0.557819263962748,-2.1656603582546605,0.4793620817378986,-0.6884560204688018,2,0,train
2150,0.5818410914712978,-0.3729393605114075,0.9203310827626512,-0.23772602739684137,-0.2250769437478219,3.5096617718105487,-0.30208919025831343,-0.2971119067038883,-0.3631709254490635,-0.22996102490913695,-0.29258372213811945,-0.2554907990938535,-0.47100657361686976,-0.2966110956732785,-0.3128530539421093,0.2263323587335985,-0.3159047799962933,-0.5104169694942605,-0.6587271802646717,1.0187595564100824,1.0910174296972484,-1.0910174296972481,-0.7286629088651781,-0.7541796311125459,-0.9009145085824405,2.3557041633582,-0.8153009990571243,0.20423148790181508,-0.7877605889689057,0.013751558742012025,-0.5434892929773337,-0.5736771513362608,1.576012221775137,-0.557819263962748,-1.1328730168511751,-0.704489349404184,0.08474405975961297,0,0,train
4306,-0.8364146274410302,-0.8899861429252967,-1.1386885270394935,-0.23772602739684137,-0.2250769437478219,-0.28492774090995227,-0.30208919025831343,3.36573519080349,-0.3631709254490635,-0.22996102490913695,-0.29258372213811945,-0.2554907990938535,-0.47100657361686976,-0.2966110956732785,-0.3128530539421093,0.2263323587335985,1.2095884494368032,-0.5104169694942605,-0.6587271802646717,1.0187595564100824,-0.916575641030313,0.9165756410303131,-0.7286629088651781,0.005725047807028428,1.109983234228814,-0.4245015208422601,-0.8153009990571243,-0.37903105779896507,-0.7877605889689057,-0.293881626149516,-0.5434892929773337,1.7431407154193077,-0.6345128458925611,-0.557819263962748,0.5884392188213002,-0.6587050399125012,-0.6992889371167964,2,1,train
3416,-0.4093443660157449,-1.062335070396593,1.8202638439512244,-0.23772602739684137,-0.2250769437478219,-0.28492774090995227,-0.30208919025831343,3.36573519080349,-0.3631709254490635,-0.22996102490913695,-0.29258372213811945,-0.2554907990938535,-0.47100657361686976,-0.2966110956732785,-0.3128530539421093,1.0182967282214623,-0.7482307964348227,-0.5104169694942605,-0.6587271802646717,1.0187595564100824,-0.916575641030313,0.9165756410303131,-0.7286629088651781,-0.7541796311125459,-0.9009145085824405,-0.4245015208422601,1.2265408740532335,1.6358759182582752,-0.0815780889071807,0.6290179285250681,-0.5434892929773337,1.7431407154193077,-0.6345128458925611,-0.557819263962748,0.12942262264197354,-0.6456238086291634,1.0483291158963781,1,0,train
1136,-0.7854211633902499,0.05793295816683347,-0.4723638596375041,-0.23772602739684137,-0.2250769437478219,-0.28492774090995227,-0.30208919025831343,-0.2971119067038883,-0.3631709254490635,-0.22996102490913695,-0.29258372213811945,-0.2554907990938535,-0.47100657361686976,-0.2966110956732785,3.1963888074592406,0.2263323587335985,-0.1985591469629782,-0.5104169694942605,1.5180791531908662,-0.9815858842333832,1.0910174296972484,-1.0910174296972481,-0.7286629088651781,1.525534405646177,-0.9009145085824405,-0.4245015208422601,1.2265408740532335,-1.909148385481531,-0.0815780889071807,-0.9091479959325721,-0.5434892929773337,1.7431407154193077,-0.6345128458925611,-0.557819263962748,0.014668473597141749,-0.05042778523728758,-0.6404225853171819,0,0,train
553,0.6168990980062093,-0.3729393605114075,1.5797057371894836,-0.23772602739684137,-0.2250769437478219,-0.28492774090995227,-0.30208919025831343,-0.2971119067038883,2.753524387348719,-0.22996102490913695,-0.29258372213811945,-0.2554907990938535,-0.47100657361686976,-0.2966110956732785,-0.3128530539421093,-2.149560749729993,-0.692646022892726,-0.5104169694942605,-0.6587271802646717,1.0187595564100824,1.0910174296972484,-1.0910174296972481,1.3723767023593978,0.7656297267266028,-0.9009145085824405,-0.4245015208422601,1.2265408740532335,1.2495591672097062,0.6246044111545443,0.6290179285250681,1.839962650454101,-0.5736771513362608,-0.6345128458925611,-0.557819263962748,1.621226560224786,-0.8353016622375632,1.3188692976839687,1,0,train
2440,0.4639187058538683,0.23028188563812987,0.8420651708802525,-0.23772602739684137,-0.2250769437478219,-0.28492774090995227,-0.30208919025831343,-0.2971119067038883,-0.3631709254490635,-0.22996102490913695,-0.29258372213811945,-0.2554907990938535,2.1231126188345484,-0.2966110956732785,-0.3128530539421093,-1.357596380242129,-0.7297025385874572,-0.5104169694942605,-0.6587271802646717,1.0187595564100824,-0.916575641030313,0.9165756410303131,1.3723767023593978,0.005725047807028428,1.109983234228814,-0.4245015208422601,-0.8153009990571243,0.3860276060423177,2.0369694112779944,0.3213847436335401,-0.5434892929773337,-0.5736771513362608,1.576012221775137,-0.557819263962748,0.014668473597141749,-0.9268702812209287,0.2714011300839264,1,0,train
3941,0.6360216470252519,-1.5793818528104822,0.8033705040455945,-0.23772602739684137,-0.2250769437478219,-0.28492774090995227,-0.30208919025831343,-0.2971119067038883,-0.3631709254490635,-0.22996102490913695,-0.29258372213811945,-0.2554907990938535,2.1231126188345484,-0.2966110956732785,-0.3128530539421093,-1.357596380242129,-0.6679416790962387,-0.5104169694942605,-0.6587271802646717,1.0187595564100824,1.0910174296972484,-1.0910174296972481,-0.7286629088651781,-0.7541796311125459,-0.9009145085824405,-0.4245015208422601,1.2265408740532335,-0.40933041082238225,0.6246044111545443,0.6290179285250681,-0.5434892929773337,-0.5736771513362608,1.576012221775137,-0.557819263962748,0.12942262264197354,-0.8222204309542253,0.5892155527679609,1,0,train
934,0.18664174507775022,0.23028188563812987,0.8575931277977206,-0.23772602739684137,-0.2250769437478219,-0.28492774090995227,-0.30208919025831343,-0.2971119067038883,-0.3631709254490635,-0.22996102490913695,-0.29258372213811945,-0.2554907990938535,-0.47100657361686976,3.3714180439881964,-0.3128530539421093,-0.5656320107542653,0.017603861256286515,-0.5104169694942605,1.5180791531908662,-0.9815858842333832,1.0910174296972484,-1.0910174296972481,-0.7286629088651781,0.005725047807028428,-0.9009145085824405,-0.4245015208422601,1.2265408740532335,-0.6441503967538651,-0.7877605889689057,0.013751558742012025,1.839962650454101,-0.5736771513362608,-0.6345128458925611,-0.557819263962748,0.3589309207316366,-0.7110299650458529,0.1614069720650435,0,0,train
3288,1.1140853725013176,-0.3729393605114075,1.6710577095386192,-0.23772602739684137,-0.2250769437478219,-0.28492774090995227,-0.30208919025831343,-0.2971119067038883,-0.3631709254490635,-0.22996102490913695,-0.29258372213811945,-0.2554907990938535,2.1231126188345484,-0.2966110956732785,-0.3128530539421093,-2.149560749729993,-0.7791112261804319,-0.5104169694942605,1.5180791531908662,-0.9815858842333832,-0.916575641030313,0.9165756410303131,-0.7286629088651781,1.525534405646177,-0.9009145085824405,2.3557041633582,-0.8153009990571243,1.0753378873250579,2.0369694112779944,3.39771659254882,-0.5434892929773337,1.7431407154193077,-0.6345128458925611,-0.557819263962748,1.1622099640454586,0.21773745607114006,3.56655028120302,1,0,train
619,1.2288206666155734,-0.02824150556881472,0.12208139429169043,-0.23772602739684137,-0.2250769437478219,-0.28492774090995227,-0.30208919025831343,-0.2971119067038883,-0.3631709254490635,-0.22996102490913695,-0.29258372213811945,-0.2554907990938535,2.1231126188345484,-0.2966110956732785,-0.3128530539421093,1.810261097709326,-0.6308851634015076,-0.5104169694942605,-0.6587271802646717,1.0187595564100824,-0.916575641030313,0.9165756410303131,-0.7286629088651781,0.7656297267266028,-0.9009145085824405,-0.4245015208422601,1.2265408740532335,-1.5455561492005254,-0.7877605889689057,1.2442842983081241,-0.5434892929773337,-0.5736771513362608,-0.6345128458925611,1.792695348841128,0.5884392188213002,-0.41016164552908063,0.4326068674812697,0,0,train
4760,-1.620439137221778,1.2643754504659082,0.7966083292589554,-0.23772602739684137,-0.2250769437478219,3.5096617718105487,-0.30208919025831343,-0.2971119067038883,-0.3631709254490635,-0.22996102490913695,-0.29258372213811945,-0.2554907990938535,-0.47100657361686976,-0.2966110956732785,-0.3128530539421093,1.0182967282214623,-0.6802938509944824,-0.5104169694942605,1.5180791531908662,-0.9815858842333832,1.0910174296972484,-1.0910174296972481,-0.7286629088651781,0.005725047807028428,-0.9009145085824405,-0.4245015208422601,1.2265408740532335,-0.8941200591970566,0.6246044111545443,0.013751558742012025,-0.5434892929773337,1.7431407154193077,-0.6345128458925611,-0.557819263962748,0.24417677168680535,-0.6456238086291634,0.24410155183228624,1,0,train
3077,-1.0977561307012795,0.8335031317876672,0.8579688041747561,-0.23772602739684137,-0.2250769437478219,-0.28492774090995227,-0.30208919025831343,-0.2971119067038883,-0.3631709254490635,-0.22996102490913695,-0.29258372213811945,-0.2554907990938535,2.1231126188345484,-0.2966110956732785,-0.3128530539421093,-0.5656320107542653,-0.6555895071979949,-0.5104169694942605,1.5180791531908662,-0.9815858842333832,1.0910174296972484,-1.0910174296972481,1.3723767023593978,0.005725047807028428,-0.9009145085824405,-0.4245015208422601,1.2265408740532335,-0.3260071900079852,1.3307869112162694,0.6290179285250681,-0.5434892929773337,-0.5736771513362608,1.576012221775137,-0.557819263962748,1.5064724111799537,0.6624993197046297,0.5031857541003929,1,0,train
4608,-1.2953558038980533,-0.02824150556881472,0.5186078102526754,-0.23772602739684137,-0.2250769437478219,-0.28492774090995227,-0.30208919025831343,-0.2971119067038883,2.753524387348719,-0.22996102490913695,-0.29258372213811945,-0.2554907990938535,-0.47100657361686976,-0.2966110956732785,-0.3128530539421093,-1.357596380242129,-0.5938286477067765,-0.5104169694942605,-0.6587271802646717,1.0187595564100824,1.0910174296972484,-1.0910174296972481,1.3723767023593978,0.7656297267266028,-0.9009145085824405,-0.4245015208422601,1.2265408740532335,1.2192598141862891,-0.0815780889071807,0.3213847436335401,-0.5434892929773337,-0.5736771513362608,1.576012221775137,-0.557819263962748,0.9327016659557951,-0.6587050399125012,0.3889924664770191,0,0,train
15,-0.9957692025997188,-1.4070329253391858,0.8210272937662636,-0.23772602739684137,-0.2250769437478219,-0.28492774090995227,-0.30208919025831343,-0.2971119067038883,-0.3631709254490635,-0.22996102490913695,-0.29258372213811945,-0.2554907990938535,-0.47100657361686976,-0.2966110956732785,3.1963888074592406,-1.357596380242129,-0.7667590542821883,-0.5104169694942605,-0.6587271802646717,1.0187595564100824,-0.916575641030313,0.9165756410303131,-0.7286629088651781,0.005725047807028428,-0.9009145085824405,2.3557041633582,-0.8153009990571243,0.9011166074404092,0.6246044111545443,0.3213847436335401,-0.5434892929773337,-0.5736771513362608,1.576012221775137,-0.557819263962748,0.3589309207316366,-0.8483828935209012,0.3210210194377419,1,0,train
4496,0.5754669084649503,-0.6314627517183521,1.189377981449585,-0.23772602739684137,-0.2250769437478219,-0.28492774090995227,-0.30208919025831343,-0.2971119067038883,-0.3631709254490635,-0.22996102490913695,-0.29258372213811945,-0.2554907990938535,-0.47100657361686976,-0.2966110956732785,3.1963888074592406,1.810261097709326,-0.3900178113857555,-0.5104169694942605,1.5180791531908662,-0.9815858842333832,-0.916575641030313,0.9165756410303131,-0.7286629088651781,0.7656297267266028,-0.9009145085824405,2.3557041633582,-0.8153009990571243,-0.2578336457052966,-0.0815780889071807,0.6290179285250681,-0.5434892929773337,1.7431407154193077,-0.6345128458925611,-0.557819263962748,0.3589309207316366,0.7148242448379812,0.6930628552311426,1,0,train
1322,-0.18306086929040719,0.9196775955233154,-0.022491398137476273,-0.23772602739684137,-0.2250769437478219,-0.28492774090995227,3.3102806464041614,-0.2971119067038883,-0.3631709254490635,-0.22996102490913695,-0.29258372213811945,-0.2554907990938535,-0.47100657361686976,-0.2966110956732785,-0.3128530539421093,-0.5656320107542653,-0.7173503666892135,-0.5104169694942605,1.5180791531908662,-0.9815858842333832,-0.916575641030313,0.9165756410303131,1.3723767023593978,0.005725047807028428,-0.9009145085824405,-0.4245015208422601,1.2265408740532335,-1.1743890746636652,-0.0815780889071807,-0.293881626149516,1.839962650454101,-0.5736771513362608,-0.6345128458925611,-0.557819263962748,-0.10008567544769005,0.17195314657945734,-0.368850946507042,0,0,train
4738,0.5053508953951273,0.14410742190248166,1.1975802490148604,-0.23772602739684137,-0.2250769437478219,-0.28492774090995227,-0.30208919025831343,-0.2971119067038883,-0.3631709254490635,-0.22996102490913695,-0.29258372213811945,-0.2554907990938535,-0.47100657361686976,3.3714180439881964,-0.3128530539421093,-1.357596380242129,-0.6247090774523857,-0.5104169694942605,-0.6587271802646717,1.0187595564100824,1.0910174296972484,-1.0910174296972481,1.3723767023593978,0.005725047807028428,-0.9009145085824405,-0.4245015208422601,1.2265408740532335,-0.7880723236150967,1.3307869112162694,1.5519174831996523,1.839962650454101,-0.5736771513362608,-0.6345128458925611,-0.557819263962748,1.27696411309029,-0.691408118120846,1.4180462465222055,1,0,train
1702,-0.6388149542442564,-0.11441596930446292,-0.6289582961318073,-0.23772602739684137,-0.2250769437478219,-0.28492774090995227,-0.30208919025831343,-0.2971119067038883,-0.3631709254490635,-0.22996102490913695,-0.29258372213811945,-0.2554907990938535,2.1231126188345484,-0.2966110956732785,-0.3128530539421093,1.0182967282214623,-0.05650917013317567,-0.5104169694942605,1.5180791531908662,-0.9815858842333832,1.0910174296972484,-1.0910174296972481,-0.7286629088651781,-0.7541796311125459,-0.9009145085824405,-0.4245015208422601,1.2265408740532335,0.0678843992964378,-0.7877605889689057,0.013751558742012025,-0.5434892929773337,-0.5736771513362608,-0.6345128458925611,1.792695348841128,-1.247627165896007,0.3681716158295263,-0.4237223657776957,0,1,train
337,0.6200861895093831,1.0920265229946118,0.29407856224444995,-0.23772602739684137,-0.2250769437478219,-0.28492774090995227,-0.30208919025831343,-0.2971119067038883,-0.3631709254490635,-0.22996102490913695,-0.29258372213811945,-0.2554907990938535,-0.47100657361686976,-0.2966110956732785,3.1963888074592406,-0.5656320107542653,-0.6555895071979949,-0.5104169694942605,-0.6587271802646717,1.0187595564100824,-0.916575641030313,0.9165756410303131,1.3723767023593978,-0.7541796311125459,1.109983234228814,-0.4245015208422601,-0.8153009990571243,-0.7804974853592423,-0.7877605889689057,0.6290179285250681,-0.5434892929773337,-0.5736771513362608,1.576012221775137,-0.557819263962748,-0.21483982449252184,-0.7371924276125287,0.23476084458239638,0,0,train
2535,-1.6586842352598632,0.14410742190248166,-1.2468833236257215,-0.23772602739684137,-0.2250769437478219,-0.28492774090995227,-0.30208919025831343,-0.2971119067038883,-0.3631709254490635,-0.22996102490913695,-0.29258372213811945,3.914035274642723,-0.47100657361686976,-0.2966110956732785,-0.3128530539421093,1.0182967282214623,0.11024515049311424,-0.5104169694942605,-0.6587271802646717,1.0187595564100824,1.0910174296972484,-1.0910174296972481,1.3723767023593978,0.005725047807028428,1.109983234228814,-0.4245015208422601,-0.8153009990571243,-0.9168445739646195,-0.7877605889689057,-0.9091479959325721,-0.5434892929773337,1.7431407154193077,-0.6345128458925611,-0.557819263962748,-1.4771354639856704,-0.6325425773458254,-0.7628099350740074,0,0,train
2136,-0.16393832027136457,0.14410742190248166,-0.037393227759885135,-0.23772602739684137,-0.2250769437478219,-0.28492774090995227,-0.30208919025831343,-0.2971119067038883,2.753524387348719,-0.22996102490913695,-0.29258372213811945,-0.2554907990938535,-0.47100657361686976,-0.2966110956732785,-0.3128530539421093,0.2263323587335985,-0.7111742807400916,-0.5104169694942605,1.5180791531908662,-0.9815858842333832,1.0910174296972484,-1.0910174296972481,1.3723767023593978,0.005725047807028428,1.109983234228814,-0.4245015208422601,-0.8153009990571243,1.8858455807014665,-0.0815780889071807,0.3213847436335401,-0.5434892929773337,-0.5736771513362608,-0.6345128458925611,1.792695348841128,0.5884392188213002,0.14579068401278136,-0.14587821167306683,0,0,train
3855,-0.7408018823458171,-0.8038116791896485,-0.806152320633558,-0.23772602739684137,-0.2250769437478219,-0.28492774090995227,3.3102806464041614,-0.2971119067038883,-0.3631709254490635,-0.22996102490913695,-0.29258372213811945,-0.2554907990938535,-0.47100657361686976,-0.2966110956732785,-0.3128530539421093,0.2263323587335985,-0.41472215518224287,-0.5104169694942605,1.5180791531908662,-0.9815858842333832,1.0910174296972484,-1.0910174296972481,1.3723767023593978,1.525534405646177,1.109983234228814,-0.4245015208422601,-0.8153009990571243,0.4845005033684235,-0.7877605889689057,-0.9091479959325721,1.839962650454101,-0.5736771513362608,-0.6345128458925611,-0.557819263962748,0.014668473597141749,0.4074153096795399,-0.6828379829804992,0,0,train
